image,status
DSC_1904_1.JPG,1,0.9954215687848097
DSC_1904_2.JPG,1,0.9949475882565565
DSC_1905_1.JPG,1,0.8669455500697208
DSC_1905_2.JPG,1,0.9486753831839773
DSC_1906_1.JPG,1,0.9952087888085073
DSC_1906_2.JPG,1,0.9950587543131549
DSC_1907_1.JPG,1,0.8494028759444309
DSC_1907_2.JPG,1,0.9587506455770131
DSC_1908_1.JPG,1,0.9874124326743677
DSC_1908_2.JPG,1,0.9930150638447673
DSC_1909.JPG,1,0.9497050256612604
DSC_1914.JPG,1,0.8860738364624685
DSC_1920_1.JPG,1,0.9912316839472572
DSC_1920_2.JPG,1,0.9946391600118308
DSC_1921_1.JPG,1,0.9382480271387463
DSC_1921_2.JPG,1,0.9836104615917555
DSC_1922_1.JPG,1,0.9606816203753188
DSC_1922_2.JPG,1,0.9894237919209967
DSC_1923_1.JPG,0,1.01
DSC_1923_2.JPG,1,0.9934854324577411
DSC_1924_1.JPG,1,0.9941694063043899
DSC_1924_2.JPG,1,0.99468174496679
DSC_1925_1.JPG,0,0.9971618245539695
DSC_1925_2.JPG,1,0.991170804260374
DSC_1926_1.JPG,1,0.9931344204746158
DSC_1926_2.JPG,1,0.9413683968387849
DSC_1927_1.JPG,1,0.9912491117967696
DSC_1927_2.JPG,1,0.9034045626260563
DSC_1931_1.JPG,1,0.9935144337815094
DSC_1931_2.JPG,1,0.9966361586417297
DSC_1932_1.JPG,1,0.9933985091652097
DSC_1932_2.JPG,1,0.9951436195053288
DSC_1933_1.JPG,0,1.01
DSC_1933_2.JPG,0,1.01
DSC_1934.JPG,1,0.981007513427688
DSC_1936_1.JPG,1,0.9938832842977732
DSC_1936_2.JPG,1,0.9952500144564778
DSC_1940_1.JPG,1,0.9730749948391283
DSC_1940_2.JPG,1,0.9823242440668379
DSC_1941_1.JPG,1,0.9961145068648831
DSC_1941_2.JPG,0,0.9978941277467641
DSC_1942_1.JPG,1,0.9964299940625164
DSC_1942_2.JPG,0,0.9976657286095011
DSC_1945.JPG,1,0.9857980399858219
DSC_1947_1.JPG,1,0.8320884668668314
DSC_1947_2.JPG,1,0.7872127534918036
DSC_1948_1.JPG,1,0.7555021589791211
DSC_1949_1.JPG,1,0.9312137276851193
DSC_1949_2.JPG,1,0.9320540329659612
DSC_1950_1.JPG,1,0.9159138354247437
DSC_1950_2.JPG,1,0.918620576773563
DSC_1951_1.JPG,1,0.981988271104373
DSC_1951_2.JPG,1,0.9855253900089769
DSC_1952_1.JPG,1,0.8546342684209794
DSC_1952_2.JPG,1,0.8389792705010333
DSC_1953_1.JPG,1,0.9944225526887256
DSC_1953_2.JPG,1,0.9922335531102728
DSC_1954_1.JPG,1,0.9885708757721914
DSC_1954_2.JPG,1,0.9902142047722382
DSC_1956_1.JPG,0,1.01
DSC_1956_2.JPG,0,0.9970617156315951
DSC_1957_1.JPG,0,1.01
DSC_1957_2.JPG,1,0.9945362860780559
DSC_1973_1.JPG,1,0.9958743176272296
DSC_1973_2.JPG,1,0.9950670859361095
DSC_1974_1.JPG,1,0.9951141508286986
DSC_1974_2.JPG,1,0.9939588648461369
DSC_1975_1.JPG,1,0.9922116236463879
DSC_1975_2.JPG,1,0.9921295569167409
DSC_1976_1.JPG,0,0.9971772587786081
DSC_1976_2.JPG,0,1.01
DSC_1977_1.JPG,1,0.9597264221695999
DSC_1977_2.JPG,1,0.7910962710015054
DSC_1978_1.JPG,1,0.8445630385815545
DSC_1978_2.JPG,1,0.8806071497983285
DSC_1985_2.JPG,1,0.9859962321700906
DSC_1988_1.JPG,1,0.9762214506876141
DSC_1988_2.JPG,1,0.9384735372795988
DSC_1992_1.JPG,1,0.9963729722856329
DSC_1998_1.JPG,1,0.9917374946480464
DSC_1998_2.JPG,1,0.9931032109746473
DSC_2001_1.JPG,1,0.9639293970416978
DSC_2001_2.JPG,1,0.9362546994549953
DSC_2002_1.JPG,1,0.9863376955301476
DSC_2002_2.JPG,1,0.9522466062847399
DSC_2003.JPG,1,0.979594654024174
DSC_2004_1.JPG,1,0.8887543119612232
DSC_2004_2.JPG,1,0.875247252612411
DSC_2005_1.JPG,1,0.9947463113354673
DSC_2005_2.JPG,1,0.992361313668049
DSC_2011_2.JPG,1,0.7887667216419278
DSC_2012_2.JPG,1,0.7975424410963514
DSC_2018_1.JPG,1,0.9913414040491904
DSC_2018_2.JPG,0,1.01
DSC_2021_1.JPG,1,0.9748496225424892
DSC_2021_2.JPG,1,0.9951182784259005
DSC_2022_1.JPG,1,0.9765224622864359
DSC_2022_2.JPG,1,0.9926617432056003
DSC_2026_2.JPG,1,0.9957163408173815
DSC_2045_1.JPG,1,0.9926864513197832
DSC_2045_2.JPG,0,1.01
DSC_2052_1.JPG,1,0.9889501246061457
DSC_2052_2.JPG,1,0.9836529148806311
DSC_2053_1.JPG,0,1.01
DSC_2053_2.JPG,0,1.01
DSC_2054_1.JPG,0,1.01
DSC_2054_2.JPG,0,1.01
DSC_2060_1.JPG,1,0.9685265988018539
DSC_2060_2.JPG,1,0.9937191264891929
DSC_2061_1.JPG,1,0.9780068301769637
DSC_2061_2.JPG,1,0.9947068858313537
DSC_2062_1.JPG,1,0.96707344469924
DSC_2062_2.JPG,1,0.9940697966461244
DSC_2063_1.JPG,1,0.9857789714718592
DSC_2063_2.JPG,1,0.8473317247855201
DSC_2064_1.JPG,1,0.9875131658867609
DSC_2064_2.JPG,1,0.9819190658495655
DSC_2065_1.JPG,1,0.9911164033676051
DSC_2065_2.JPG,1,0.9939706121340659
DSC_2068_1.JPG,1,0.9665104883081156
DSC_2068_2.JPG,1,0.975609756097561
DSC_2072_2.JPG,0,0.9973397742703858
DSC_2073_1.JPG,0,0.9977660583681005
DSC_2073_2.JPG,0,0.9976731468874852
DSC_2074_1.JPG,1,0.8650184167650917
DSC_2074_2.JPG,1,0.8890695582313861
DSC_2075_1.JPG,1,0.9108831725514872
DSC_2075_2.JPG,1,0.9754623597362945
DSC_2076_1.JPG,1,0.8248849565075143
DSC_2076_2.JPG,1,0.8487728478944849
DSC_2079_1.JPG,1,0.9439397938471815
DSC_2079_2.JPG,1,0.9647694960603487
DSC_2080_1.JPG,1,0.9749853305400482
DSC_2080_2.JPG,1,0.9649156803704697
DSC_2083_1.JPG,1,0.9952646124114705
DSC_2083_2.JPG,1,0.9958007606169449
DSC_2085.JPG,0,0.9970163876964528
DSC_2092_1.JPG,1,0.993632854827299
DSC_2092_2.JPG,1,0.9905822295613479
DSC_2093_1.JPG,1,0.9897284130287205
DSC_2093_2.JPG,1,0.9880643697169332
DSC_2094_1.JPG,0,1.01
DSC_2094_2.JPG,0,1.01
DSC_2095_1.JPG,1,0.9891817591732318
DSC_2095_2.JPG,1,0.9963616084306071
DSC_2097_1.JPG,1,0.9893086869662576
DSC_2097_2.JPG,1,0.9870954439175074
DSC_2098_1.JPG,1,0.9947328638677332
DSC_2098_2.JPG,1,0.9955801731098866
DSC_2103_1.JPG,1,0.9965209011073632
DSC_2103_2.JPG,1,0.9965242330003128
DSC_2104_1.JPG,1,0.9949742125476106
DSC_2104_2.JPG,1,0.9966838438238586
DSC_2105_1.JPG,1,0.9771731152037263
DSC_2105_2.JPG,1,0.9815543860669322
DSC_2106_1.JPG,0,1.01
DSC_2106_2.JPG,0,0.9984428654344252
DSC_2107.JPG,1,0.995229640964273
DSC_2108_1.JPG,0,1.01
DSC_2108_2.JPG,0,1.01
DSC_2109_1.JPG,1,0.9318151035514608
DSC_2109_2.JPG,1,0.9893593698866038
DSC_2110_1.JPG,1,0.9691783145004373
DSC_2110_2.JPG,1,0.992456653136102
DSC_2111_1.JPG,1,0.9887528467173681
DSC_2111_2.JPG,1,0.9576810157943636
DSC_2112_1.JPG,1,0.8640673289314725
DSC_2112_2.JPG,1,0.9506313848352784
DSC_2113_1.JPG,0,0.9975350360486512
DSC_2113_2.JPG,1,0.9944566441618584
DSC_2114_1.JPG,1,0.9859408975472648
DSC_2114_2.JPG,1,0.9957466449324897
DSC_2115_1.JPG,1,0.776147600046019
DSC_2115_2.JPG,1,0.9884487923474334
DSC_2116.JPG,1,0.9818475385619568
DSC_2122_1.JPG,0,0.9974933054459603
DSC_2122_2.JPG,0,0.9975313954739343
DSC_2123_1.JPG,1,0.9967578764637878
DSC_2123_2.JPG,0,1.01
DSC_2124_1.JPG,1,0.995548024851324
DSC_2124_2.JPG,0,1.01
DSC_2126_1.JPG,1,0.9903783452883169
DSC_2126_2.JPG,1,0.9934146621685136
DSC_2127_1.JPG,0,0.9971140517652762
DSC_2127_2.JPG,1,0.9954514555342291
DSC_2128_1.JPG,0,1.01
DSC_2128_2.JPG,1,0.9957657714321655
DSC_2131_1.JPG,0,1.01
DSC_2132_1.JPG,1,0.996641154121469
DSC_2133_1.JPG,0,0.9975468685767822
DSC_2133_2.JPG,1,0.9965105586557024
DSC_2134_1.JPG,0,1.01
DSC_2134_2.JPG,1,0.9950773936701661
DSC_2135_1.JPG,0,0.9983400238419364
DSC_2135_2.JPG,1,0.989898417555159
DSC_2140_1.JPG,0,0.9975138726708886
DSC_2140_2.JPG,1,0.9944200536786448
DSC_2141_1.JPG,0,0.9974426203057561
DSC_2141_2.JPG,1,0.9937727113604875
DSC_2144_1.JPG,1,0.9905903158667462
DSC_2144_2.JPG,0,0.9974988013886562
DSC_2145_1.JPG,1,0.969158283343116
DSC_2145_2.JPG,0,0.9979500686666586
DSC_2147_1.JPG,0,0.9983152201421578
DSC_2147_2.JPG,0,0.9979024962657083
DSC_2160_1.JPG,1,0.8560558744284222
DSC_2161_1.JPG,0,1.01
DSC_2161_2.JPG,0,1.01
DSC_2162_1.JPG,0,1.01
DSC_2162_2.JPG,0,1.01
DSC_2163_1.JPG,0,1.01
DSC_2163_2.JPG,0,1.01
DSC_2164_1.JPG,0,1.01
DSC_2164_2.JPG,0,1.01
DSC_2165_1.JPG,0,1.01
DSC_2165_2.JPG,0,1.01
DSC_2166_1.JPG,0,1.01
DSC_2166_2.JPG,0,1.01
DSC_2167_1.JPG,0,1.01
DSC_2167_2.JPG,0,1.01
DSC_2168_1.JPG,0,1.01
DSC_2168_2.JPG,0,1.01
DSC_2169_1.JPG,0,1.01
DSC_2169_2.JPG,0,1.01
DSC_2170_1.JPG,1,0.8095193324715008
DSC_2171_1.JPG,0,1.01
DSC_2171_2.JPG,0,1.01
DSC_2172_1.JPG,0,1.01
DSC_2172_2.JPG,0,1.01
DSC_2173_1.JPG,0,1.01
DSC_2173_2.JPG,0,1.01
DSC_2174_1.JPG,0,1.01
DSC_2174_2.JPG,0,1.01
DSC_2175_1.JPG,0,1.01
DSC_2175_2.JPG,0,1.01
DSC_2176_1.JPG,0,1.01
DSC_2176_2.JPG,0,1.01
DSC_2177_1.JPG,1,0.9841163304907455
DSC_2177_2.JPG,1,0.9831320577390442
DSC_2178_1.JPG,1,0.991205474605877
DSC_2178_2.JPG,1,0.9849837193335463
DSC_2179_1.JPG,1,0.9900448513432284
DSC_2179_2.JPG,1,0.9855011684595922
DSC_2185_1.JPG,1,0.9952316657658111
DSC_2185_2.JPG,1,0.9954967114424663
DSC_2186.JPG,1,0.8848992610426241
DSC_2187_1.JPG,1,0.9357202202353022
DSC_2187_2.JPG,1,0.954898568753604
DSC_2188_1.JPG,1,0.8642134633154893
DSC_2188_2.JPG,1,0.8785817513559806
DSC_2189_1.JPG,1,0.8605532082699566
DSC_2189_2.JPG,1,0.8864636444619524
DSC_2190_1.JPG,0,1.01
DSC_2190_2.JPG,0,1.01
DSC_2191_1.JPG,0,1.01
DSC_2191_2.JPG,0,1.01
DSC_2192_1.JPG,0,1.01
DSC_2192_2.JPG,0,1.01
DSC_2193_2.JPG,1,0.8818207286052062
DSC_2194_2.JPG,1,0.7715914094222396
DSC_2195_1.JPG,1,0.7896727836982386
DSC_2195_2.JPG,1,0.7432756471548215
DSC_2196_1.JPG,1,0.9949317207365734
DSC_2196_2.JPG,1,0.9929548132616117
DSC_2197_1.JPG,1,0.9585322429765533
DSC_2197_2.JPG,1,0.9927884615384616
DSC_2198_1.JPG,0,1.01
DSC_2198_2.JPG,0,1.01
DSC_2199_1.JPG,0,1.01
DSC_2199_2.JPG,0,1.01
DSC_2200_1.JPG,0,1.01
DSC_2200_2.JPG,0,1.01
DSC_2201_1.JPG,0,1.01
DSC_2201_2.JPG,0,1.01
DSC_2202_1.JPG,0,1.01
DSC_2202_2.JPG,1,0.9965493336241344
DSC_2203.JPG,0,1.01
DSC_2204_1.JPG,0,1.01
DSC_2204_2.JPG,0,1.01
DSC_2205_1.JPG,0,1.01
DSC_2205_2.JPG,0,1.01
DSC_2206_1.JPG,0,1.01
DSC_2206_2.JPG,0,1.01
DSC_2214_1.JPG,1,0.9712365915045608
DSC_2214_2.JPG,1,0.9651709926707492
DSC_2215_1.JPG,1,0.9419539625814589
DSC_2215_2.JPG,1,0.9742523537602678
DSC_2216_1.JPG,1,0.9867700919995607
DSC_2216_2.JPG,1,0.9827432919724556
DSC_2217_1.JPG,1,0.9436297738642956
DSC_2217_2.JPG,1,0.8771458809112683
DSC_2218_1.JPG,1,0.8894813422382084
DSC_2218_2.JPG,1,0.8210925132072787
DSC_2219_1.JPG,1,0.8764869431030584
DSC_2219_2.JPG,1,0.8047100717106234
DSC_2220_1.JPG,0,1.01
DSC_2220_2.JPG,0,1.01
DSC_2221_1.JPG,0,1.01
DSC_2221_2.JPG,0,1.01
DSC_2222_1.JPG,0,1.01
DSC_2222_2.JPG,0,1.01
DSC_2223_1.JPG,1,0.9967044407164029
DSC_2223_2.JPG,1,0.9963439203319184
DSC_2224_1.JPG,0,0.9979565009269856
DSC_2224_2.JPG,0,1.01
DSC_2225_1.JPG,0,1.01
DSC_2225_2.JPG,0,1.01
DSC_2226_1.JPG,1,0.994292802191105
DSC_2226_2.JPG,1,0.9956269282067173
DSC_2227_1.JPG,0,0.9975900288771871
DSC_2227_2.JPG,1,0.995879850429987
DSC_2228_1.JPG,0,1.01
DSC_2228_2.JPG,0,1.01
DSC_2229_1.JPG,0,1.01
DSC_2229_2.JPG,0,1.01
DSC_2230_1.JPG,0,0.9972376981637949
DSC_2230_2.JPG,1,0.9969172167009603
DSC_2231_1.JPG,1,0.9964346060239656
DSC_2231_2.JPG,1,0.996083781209206
DSC_2232_1.JPG,1,0.7383349185895539
DSC_2232_2.JPG,1,0.7849359386688394
DSC_2233_1.JPG,1,0.7189593734801036
DSC_2233_2.JPG,1,0.7334404102249357
DSC_2234_1.JPG,1,0.7206071681236735
DSC_2234_2.JPG,1,0.722152706430805
DSC_2235_1.JPG,1,0.6349083142181884
DSC_2235_2.JPG,1,0.6431694017748902
DSC_2236_1.JPG,0,1.01
DSC_2236_2.JPG,0,1.01
DSC_2237_1.JPG,0,0.9982576431803653
DSC_2237_2.JPG,0,0.9984723293153596
DSC_2238_1.JPG,0,1.01
DSC_2238_2.JPG,0,1.01
DSC_2239_1.JPG,0,1.01
DSC_2239_2.JPG,0,1.01
DSC_2240_1.JPG,1,0.7901690175675548
DSC_2240_2.JPG,1,0.7233804463979676
DSC_2241_1.JPG,0,1.01
DSC_2241_2.JPG,1,0.9754426202557784
DSC_2242_1.JPG,0,1.01
DSC_2242_2.JPG,0,1.01
DSC_2243_1.JPG,1,0.7492390907351688
DSC_2243_2.JPG,1,0.9220413884711299
DSC_2244_1.JPG,0,1.01
DSC_2244_2.JPG,0,1.01
DSC_2245_1.JPG,0,1.01
DSC_2245_2.JPG,1,0.9959996093443304
DSC_2246_1.JPG,0,1.01
DSC_2246_2.JPG,0,0.9979645390206471
DSC_2247_1.JPG,1,0.9927941960479862
DSC_2247_2.JPG,1,0.9932851616670316
DSC_2250_1.JPG,0,1.01
DSC_2250_2.JPG,1,0.9957222257556888
DSC_2251_1.JPG,0,0.9971945515088801
DSC_2251_2.JPG,1,0.928773006920755
DSC_2253.JPG,1,0.994796788670946
DSC_2254.JPG,1,0.9942810993815631
DSC_2256_1.JPG,1,0.9960079393922451
DSC_2257_1.JPG,1,0.9968615088331245
DSC_2257_2.JPG,1,0.9929380502608165
DSC_2258_1.JPG,0,0.997418029809484
DSC_2258_2.JPG,1,0.9938456532892843
DSC_2259_1.JPG,1,0.9956991485007717
DSC_2259_2.JPG,1,0.9920984938062599
DSC_2260_1.JPG,1,0.9881261971769232
DSC_2261_1.JPG,1,0.9939754153721464
DSC_2261_2.JPG,1,0.9887141558121642
DSC_2264_1.JPG,1,0.9956131015970955
DSC_2264_2.JPG,1,0.9947024772926774
DSC_2266_1.JPG,1,0.9939301198673808
DSC_2266_2.JPG,1,0.9938090764645164
DSC_2267_1.JPG,1,0.9952253113287758
DSC_2268.JPG,1,0.9947012800827594
DSC_2270_1.JPG,1,0.9891995339318164
DSC_2270_2.JPG,1,0.9950096640410261
DSC_2272_1.JPG,1,0.9964467855654423
DSC_2272_2.JPG,0,1.01
DSC_2276_1.JPG,1,0.9927580127927763
DSC_2276_2.JPG,1,0.9954481162401955
DSC_2277_1.JPG,1,0.991945985296681
DSC_2277_2.JPG,1,0.9909407706699692
DSC_2278_1.JPG,1,0.9732379349422312
DSC_2278_2.JPG,1,0.9898877063583756
DSC_2279_1.JPG,0,1.01
DSC_2279_2.JPG,1,0.9940195968678007
DSC_2280_1.JPG,0,1.01
DSC_2280_2.JPG,1,0.9953763726393727
DSC_2282_1.JPG,1,0.9892706007797141
DSC_2282_2.JPG,1,0.9866173111233388
DSC_2283_1.JPG,1,0.8706937737163862
DSC_2283_2.JPG,1,0.9729945448188972
DSC_2284_1.JPG,1,0.8629331628212643
DSC_2284_2.JPG,1,0.9832091549783659
DSC_2285_1.JPG,1,0.9819797614183889
DSC_2285_2.JPG,1,0.9953243876930228
DSC_2286_1.JPG,1,0.9532073891546279
DSC_2286_2.JPG,1,0.9895163289537205
DSC_2287_1.JPG,1,0.9316745584502097
DSC_2287_2.JPG,1,0.9835567448607012
DSC_2288_1.JPG,1,0.9921755145230798
DSC_2288_2.JPG,1,0.9896946155014016
DSC_2289_1.JPG,0,0.9977679749417159
DSC_2289_2.JPG,1,0.9965229585935693
DSC_2290_1.JPG,0,0.998153693985768
DSC_2290_2.JPG,0,0.998019487396738
DSC_2291_1.JPG,1,0.8972894525994346
DSC_2291_2.JPG,1,0.9953987815086452
DSC_2297_1.JPG,1,0.9965323002132055
DSC_2297_2.JPG,1,0.9955348948089874
DSC_2298_1.JPG,1,0.9636555898035863
DSC_2298_2.JPG,1,0.9845995786677183
DSC_2300_1.JPG,1,0.9796337167310134
DSC_2303.JPG,0,1.01
DSC_2318_1.JPG,1,0.9656688551638402
DSC_2318_2.JPG,1,0.9415008278184742
DSC_2319_1.JPG,1,0.987602876651868
DSC_2319_2.JPG,1,0.9897295824504437
DSC_2320_1.JPG,1,0.9409586133399096
DSC_2320_2.JPG,1,0.974881769587681
DSC_2321_1.JPG,1,0.9087513352499204
DSC_2321_2.JPG,1,0.8735723678851145
DSC_2322_1.JPG,1,0.8732874195897155
DSC_2322_2.JPG,1,0.8905628392141851
DSC_2323_1.JPG,1,0.985250187948665
DSC_2323_2.JPG,1,0.9872114813715304
DSC_2324_1.JPG,1,0.8048571589036992
DSC_2324_2.JPG,1,0.7811045471894226
DSC_2325_1.JPG,0,1.01
DSC_2325_2.JPG,0,1.01
DSC_2326_1.JPG,1,0.9653659039689976
DSC_2326_2.JPG,1,0.9914625554312239
DSC_2327_1.JPG,1,0.9701909631230876
DSC_2327_2.JPG,1,0.9895920731501581
DSC_2328_1.JPG,1,0.951964362880759
DSC_2328_2.JPG,1,0.914014966925122
DSC_2329_1.JPG,0,1.01
DSC_2329_2.JPG,0,1.01
DSC_2330_1.JPG,0,1.01
DSC_2330_2.JPG,0,1.01
